location,season,month,date,7day_precip,temp,time,plot_id,block,treatment,row,shingle_id,slug_count
PA,fall,october,10/5/2022,0.99,14,858,503,5,1,10.5,503-4,4
PA,fall,october,10/5/2022,0.99,14,900,504,5,4,6.5,504-1,0
PA,fall,october,10/5/2022,0.99,14,900,504,5,4,6.5,504-2,3
PA,fall,october,10/5/2022,0.99,14,900,504,5,4,10.5,504-3,2
PA,fall,october,10/5/2022,0.99,14,900,504,5,4,10.5,504-4,3
PA,fall,october,10/12/2022,0.01,11.4,830,101,1,1,6.5,101-1,16
PA,fall,october,10/12/2022,0.01,11.4,830,101,1,1,6.5,101-2,15
PA,fall,october,10/12/2022,0.01,11.4,830,101,1,1,10.5,101-3,4
PA,fall,october,10/12/2022,0.01,11.4,830,101,1,1,10.5,101-4,7
PA,fall,october,10/12/2022,0.01,11.4,848,102,1,3,6.5,102-1,2
PA,fall,october,10/12/2022,0.01,11.4,848,102,1,3,6.5,102-2,4
PA,fall,october,10/12/2022,0.01,11.4,848,102,1,3,10.5,102-3,1
PA,fall,october,10/12/2022,0.01,11.4,848,102,1,3,10.5,102-4,0
PA,fall,october,10/12/2022,0.01,11.4,850,103,1,2,6.5,103-1,7
PA,fall,october,10/12/2022,0.01,11.4,850,103,1,2,6.5,103-2,4
PA,fall,october,10/12/2022,0.01,11.4,850,103,1,2,10.5,103-3,4
PA,fall,october,10/12/2022,0.01,11.4,850,103,1,2,10.5,103-4,5
PA,fall,october,10/12/2022,0.01,11.4,908,104,1,4,6.5,104-1,4
PA,fall,october,10/12/2022,0.01,11.4,908,104,1,4,6.5,104-2,4
PA,fall,october,10/12/2022,0.01,11.4,908,104,1,4,10.5,104-3,1
PA,fall,october,10/12/2022,0.01,11.4,908,104,1,4,10.5,104-4,4
PA,fall,october,10/12/2022,0.01,11.4,832,201,2,3,6.5,201-1,1
PA,fall,october,10/12/2022,0.01,11.4,832,201,2,3,6.5,201-2,0
PA,fall,october,10/12/2022,0.01,11.4,832,201,2,3,10.5,201-3,1
PA,fall,october,10/12/2022,0.01,11.4,832,201,2,3,10.5,201-4,2
PA,fall,october,10/12/2022,0.01,11.4,846,202,2,4,6.5,202-1,1
PA,fall,october,10/12/2022,0.01,11.4,846,202,2,4,6.5,202-2,1
PA,fall,october,10/12/2022,0.01,11.4,846,202,2,4,10.5,202-3,7
PA,fall,october,10/12/2022,0.01,11.4,846,202,2,4,10.5,202-4,0
PA,fall,october,10/12/2022,0.01,11.4,852,203,2,1,6.5,203-1,9
PA,fall,october,10/12/2022,0.01,11.4,852,203,2,1,6.5,203-2,7
PA,fall,october,10/12/2022,0.01,11.4,852,203,2,1,10.5,203-3,3
PA,fall,october,10/12/2022,0.01,11.4,852,203,2,1,10.5,203-4,9
PA,fall,october,10/12/2022,0.01,11.4,906,204,2,2,6.5,204-1,5
PA,fall,october,10/12/2022,0.01,11.4,906,204,2,2,6.5,204-2,1
PA,fall,october,10/12/2022,0.01,11.4,906,204,2,2,10.5,204-3,5
PA,fall,october,10/12/2022,0.01,11.4,906,204,2,2,10.5,204-4,3
PA,fall,october,10/12/2022,0.01,11.4,834,301,3,4,6.5,301-1,3
PA,fall,october,10/12/2022,0.01,11.4,834,301,3,4,6.5,301-2,2
PA,fall,october,10/12/2022,0.01,11.4,834,301,3,4,10.5,301-3,3
PA,fall,october,10/12/2022,0.01,11.4,834,301,3,4,10.5,301-4,2
PA,fall,october,10/12/2022,0.01,11.4,844,302,3,2,6.5,302-1,3
PA,fall,october,10/12/2022,0.01,11.4,844,302,3,2,6.5,302-2,4
PA,fall,october,10/12/2022,0.01,11.4,844,302,3,2,10.5,302-3,1
PA,fall,october,10/12/2022,0.01,11.4,844,302,3,2,10.5,302-4,7
PA,fall,october,10/12/2022,0.01,11.4,854,303,3,3,6.5,303-1,3
PA,fall,october,10/12/2022,0.01,11.4,854,303,3,3,6.5,303-2,4
PA,fall,october,10/12/2022,0.01,11.4,854,303,3,3,10.5,303-3,3
PA,fall,october,10/12/2022,0.01,11.4,854,303,3,3,10.5,303-4,2
PA,fall,october,10/12/2022,0.01,11.4,904,304,3,1,6.5,304-1,2
PA,fall,october,10/12/2022,0.01,11.4,904,304,3,1,6.5,304-2,1
PA,fall,october,10/12/2022,0.01,11.4,904,304,3,1,10.5,304-3,3
PA,fall,october,10/12/2022,0.01,11.4,904,304,3,1,10.5,304-4,6
PA,fall,october,10/12/2022,0.01,11.4,836,401,4,1,6.5,401-1,10
PA,fall,october,10/12/2022,0.01,11.4,836,401,4,1,6.5,401-2,3
PA,fall,october,10/12/2022,0.01,11.4,836,401,4,1,10.5,401-3,14
PA,fall,october,10/12/2022,0.01,11.4,836,401,4,1,10.5,401-4,3
PA,fall,october,10/12/2022,0.01,11.4,842,402,4,3,6.5,402-1,2
PA,fall,october,10/12/2022,0.01,11.4,842,402,4,3,6.5,402-2,2
PA,fall,october,10/12/2022,0.01,11.4,842,402,4,3,10.5,402-3,1
PA,fall,october,10/12/2022,0.01,11.4,842,402,4,3,10.5,402-4,2
PA,fall,october,10/12/2022,0.01,11.4,856,403,4,2,6.5,403-1,10
PA,fall,october,10/12/2022,0.01,11.4,856,403,4,2,6.5,403-2,8
PA,fall,october,10/12/2022,0.01,11.4,856,403,4,2,10.5,403-3,4
PA,fall,october,10/12/2022,0.01,11.4,856,403,4,2,10.5,403-4,15
PA,fall,october,10/12/2022,0.01,11.4,902,404,4,4,6.5,404-1,5
PA,fall,october,10/12/2022,0.01,11.4,902,404,4,4,6.5,404-2,3
PA,fall,october,10/12/2022,0.01,11.4,902,404,4,4,10.5,404-3,3
PA,fall,october,10/12/2022,0.01,11.4,902,404,4,4,10.5,404-4,2
PA,fall,october,10/12/2022,0.01,11.4,838,501,5,2,6.5,501-1,2
PA,fall,october,10/12/2022,0.01,11.4,838,501,5,2,6.5,501-2,4
PA,fall,october,10/12/2022,0.01,11.4,838,501,5,2,10.5,501-3,4
PA,fall,october,10/12/2022,0.01,11.4,838,501,5,2,10.5,501-4,7
PA,fall,october,10/12/2022,0.01,11.4,840,502,5,3,6.5,502-1,2
PA,fall,october,10/12/2022,0.01,11.4,840,502,5,3,6.5,502-2,3
PA,fall,october,10/12/2022,0.01,11.4,840,502,5,3,10.5,502-3,2
PA,fall,october,10/12/2022,0.01,11.4,840,502,5,3,10.5,502-4,5
PA,fall,october,10/12/2022,0.01,11.4,858,503,5,1,6.5,503-1,5
PA,fall,october,10/12/2022,0.01,11.4,858,503,5,1,6.5,503-2,6
PA,fall,october,10/12/2022,0.01,11.4,858,503,5,1,10.5,503-3,5
PA,fall,october,10/12/2022,0.01,11.4,858,503,5,1,10.5,503-4,4
PA,fall,october,10/12/2022,0.01,11.4,900,504,5,4,6.5,504-1,0
PA,fall,october,10/12/2022,0.01,11.4,900,504,5,4,6.5,504-2,3
PA,fall,october,10/12/2022,0.01,11.4,900,504,5,4,10.5,504-3,1
PA,fall,october,10/12/2022,0.01,11.4,900,504,5,4,10.5,504-4,1
PA,fall,october,10/21/2022,0.54,6.3,1005,101,1,1,6.5,101-1,2
PA,fall,october,10/21/2022,0.54,6.3,1005,101,1,1,6.5,101-2,7
PA,fall,october,10/21/2022,0.54,6.3,1005,101,1,1,10.5,101-3,8
PA,fall,october,10/21/2022,0.54,6.3,1005,101,1,1,10.5,101-4,11
PA,fall,october,10/21/2022,0.54,6.3,1023,102,1,3,6.5,102-1,4
PA,fall,october,10/21/2022,0.54,6.3,1023,102,1,3,6.5,102-2,4
PA,fall,october,10/21/2022,0.54,6.3,1023,102,1,3,10.5,102-3,3
PA,fall,october,10/21/2022,0.54,6.3,1023,102,1,3,10.5,102-4,1
PA,fall,october,10/21/2022,0.54,6.3,1025,103,1,2,6.5,103-1,11
PA,fall,october,10/21/2022,0.54,6.3,1025,103,1,2,6.5,103-2,8
PA,fall,october,10/21/2022,0.54,6.3,1025,103,1,2,10.5,103-3,6
PA,fall,october,10/21/2022,0.54,6.3,1025,103,1,2,10.5,103-4,7
PA,fall,october,10/21/2022,0.54,6.3,1043,104,1,4,6.5,104-1,3
PA,fall,october,10/21/2022,0.54,6.3,1043,104,1,4,6.5,104-2,3
PA,fall,october,10/21/2022,0.54,6.3,1043,104,1,4,10.5,104-3,2
PA,fall,october,10/21/2022,0.54,6.3,1043,104,1,4,10.5,104-4,8
PA,fall,october,10/21/2022,0.54,6.3,1007,201,2,3,6.5,201-1,7
PA,fall,october,10/21/2022,0.54,6.3,1007,201,2,3,6.5,201-2,3
PA,fall,october,10/21/2022,0.54,6.3,1007,201,2,3,10.5,201-3,4
PA,fall,october,10/21/2022,0.54,6.3,1007,201,2,3,10.5,201-4,3
PA,fall,october,10/21/2022,0.54,6.3,1021,202,2,4,6.5,202-1,8
PA,fall,october,10/21/2022,0.54,6.3,1021,202,2,4,6.5,202-2,6
PA,fall,october,10/21/2022,0.54,6.3,1021,202,2,4,10.5,202-3,5
PA,fall,october,10/21/2022,0.54,6.3,1021,202,2,4,10.5,202-4,2
PA,fall,october,10/21/2022,0.54,6.3,1027,203,2,1,6.5,203-1,3
PA,fall,october,10/21/2022,0.54,6.3,1027,203,2,1,6.5,203-2,7
PA,fall,october,10/21/2022,0.54,6.3,1027,203,2,1,10.5,203-3,1
PA,fall,october,10/21/2022,0.54,6.3,1027,203,2,1,10.5,203-4,5
PA,fall,october,10/21/2022,0.54,6.3,1041,204,2,2,6.5,204-1,0
PA,fall,october,10/21/2022,0.54,6.3,1041,204,2,2,6.5,204-2,7
PA,fall,october,10/21/2022,0.54,6.3,1041,204,2,2,10.5,204-3,3
PA,fall,october,10/21/2022,0.54,6.3,1041,204,2,2,10.5,204-4,5
PA,fall,october,10/21/2022,0.54,6.3,1009,301,3,4,6.5,301-1,10
PA,fall,october,10/21/2022,0.54,6.3,1009,301,3,4,6.5,301-2,4
PA,fall,october,10/21/2022,0.54,6.3,1009,301,3,4,10.5,301-3,3
PA,fall,october,10/21/2022,0.54,6.3,1009,301,3,4,10.5,301-4,5
PA,fall,october,10/21/2022,0.54,6.3,1019,302,3,2,6.5,302-1,3
PA,fall,october,10/21/2022,0.54,6.3,1019,302,3,2,6.5,302-2,1
PA,fall,october,10/21/2022,0.54,6.3,1019,302,3,2,10.5,302-3,6
PA,fall,october,10/21/2022,0.54,6.3,1019,302,3,2,10.5,302-4,7
PA,fall,october,10/21/2022,0.54,6.3,1029,303,3,3,6.5,303-1,3
PA,fall,october,10/21/2022,0.54,6.3,1029,303,3,3,6.5,303-2,1
PA,fall,october,10/21/2022,0.54,6.3,1029,303,3,3,10.5,303-3,0
PA,fall,october,10/21/2022,0.54,6.3,1029,303,3,3,10.5,303-4,0
PA,fall,october,10/21/2022,0.54,6.3,1039,304,3,1,6.5,304-1,2
PA,fall,october,10/21/2022,0.54,6.3,1039,304,3,1,6.5,304-2,2
PA,fall,october,10/21/2022,0.54,6.3,1039,304,3,1,10.5,304-3,0
PA,fall,october,10/21/2022,0.54,6.3,1039,304,3,1,10.5,304-4,4
PA,fall,october,10/21/2022,0.54,6.3,1011,401,4,1,6.5,401-1,14
PA,fall,october,10/21/2022,0.54,6.3,1011,401,4,1,6.5,401-2,10
PA,fall,october,10/21/2022,0.54,6.3,1011,401,4,1,10.5,401-3,7
PA,fall,october,10/21/2022,0.54,6.3,1011,401,4,1,10.5,401-4,4
PA,fall,october,10/21/2022,0.54,6.3,1017,402,4,3,6.5,402-1,1
PA,fall,october,10/21/2022,0.54,6.3,1017,402,4,3,6.5,402-2,5
PA,fall,october,10/21/2022,0.54,6.3,1017,402,4,3,10.5,402-3,2
PA,fall,october,10/21/2022,0.54,6.3,1017,402,4,3,10.5,402-4,2
PA,fall,october,10/21/2022,0.54,6.3,1031,403,4,2,6.5,403-1,6
PA,fall,october,10/21/2022,0.54,6.3,1031,403,4,2,6.5,403-2,10
PA,fall,october,10/21/2022,0.54,6.3,1031,403,4,2,10.5,403-3,5
PA,fall,october,10/21/2022,0.54,6.3,1031,403,4,2,10.5,403-4,5
PA,fall,october,10/21/2022,0.54,6.3,1037,404,4,4,6.5,404-1,3
PA,fall,october,10/21/2022,0.54,6.3,1037,404,4,4,6.5,404-2,4
PA,fall,october,10/21/2022,0.54,6.3,1037,404,4,4,10.5,404-3,2
PA,fall,october,10/21/2022,0.54,6.3,1037,404,4,4,10.5,404-4,0
PA,fall,october,10/21/2022,0.54,6.3,1013,501,5,2,6.5,501-1,5
PA,fall,october,10/21/2022,0.54,6.3,1013,501,5,2,6.5,501-2,6
PA,fall,october,10/21/2022,0.54,6.3,1013,501,5,2,10.5,501-3,6
PA,fall,october,10/21/2022,0.54,6.3,1013,501,5,2,10.5,501-4,5
PA,fall,october,10/21/2022,0.54,6.3,1015,502,5,3,6.5,502-1,1
PA,fall,october,10/21/2022,0.54,6.3,1015,502,5,3,6.5,502-2,4
PA,fall,october,10/21/2022,0.54,6.3,1015,502,5,3,10.5,502-3,1
PA,fall,october,10/21/2022,0.54,6.3,1015,502,5,3,10.5,502-4,3
PA,fall,october,10/21/2022,0.54,6.3,1033,503,5,1,6.5,503-1,5
PA,fall,october,10/21/2022,0.54,6.3,1033,503,5,1,6.5,503-2,3
PA,fall,october,10/21/2022,0.54,6.3,1033,503,5,1,10.5,503-3,1
PA,fall,october,10/21/2022,0.54,6.3,1033,503,5,1,10.5,503-4,1
PA,fall,october,10/21/2022,0.54,6.3,1035,504,5,4,6.5,504-1,0
PA,fall,october,10/21/2022,0.54,6.3,1035,504,5,4,6.5,504-2,4
PA,fall,october,10/21/2022,0.54,6.3,1035,504,5,4,10.5,504-3,1
PA,fall,october,10/21/2022,0.54,6.3,1035,504,5,4,10.5,504-4,1
PA,fall,october,10/26/2022,0.02,13,830,101,1,1,6.5,101-1,5
PA,fall,october,10/26/2022,0.02,13,830,101,1,1,6.5,101-2,6
PA,fall,october,10/26/2022,0.02,13,830,101,1,1,10.5,101-3,7
PA,fall,october,10/26/2022,0.02,13,830,101,1,1,10.5,101-4,7
PA,fall,october,10/26/2022,0.02,13,848,102,1,3,6.5,102-1,3
PA,fall,october,10/26/2022,0.02,13,848,102,1,3,6.5,102-2,3
PA,fall,october,10/26/2022,0.02,13,848,102,1,3,10.5,102-3,5
PA,fall,october,10/26/2022,0.02,13,848,102,1,3,10.5,102-4,2
PA,fall,october,10/26/2022,0.02,13,850,103,1,2,6.5,103-1,14
PA,fall,october,10/26/2022,0.02,13,850,103,1,2,6.5,103-2,6
PA,fall,october,10/26/2022,0.02,13,850,103,1,2,10.5,103-3,4
PA,fall,october,10/26/2022,0.02,13,850,103,1,2,10.5,103-4,7
PA,fall,october,10/26/2022,0.02,13,908,104,1,4,6.5,104-1,2
PA,fall,october,10/26/2022,0.02,13,908,104,1,4,6.5,104-2,2
PA,fall,october,10/26/2022,0.02,13,908,104,1,4,10.5,104-3,1
PA,fall,october,10/26/2022,0.02,13,908,104,1,4,10.5,104-4,3
PA,fall,october,10/26/2022,0.02,13,832,201,2,3,6.5,201-1,3
PA,fall,october,10/26/2022,0.02,13,832,201,2,3,6.5,201-2,2
PA,fall,october,10/26/2022,0.02,13,832,201,2,3,10.5,201-3,3
PA,fall,october,10/26/2022,0.02,13,832,201,2,3,10.5,201-4,2
PA,fall,october,10/26/2022,0.02,13,846,202,2,4,6.5,202-1,0
PA,fall,october,10/26/2022,0.02,13,846,202,2,4,6.5,202-2,2
PA,fall,october,10/26/2022,0.02,13,846,202,2,4,10.5,202-3,3
PA,fall,october,10/26/2022,0.02,13,846,202,2,4,10.5,202-4,3
PA,fall,october,10/26/2022,0.02,13,852,203,2,1,6.5,203-1,5
PA,fall,october,10/26/2022,0.02,13,852,203,2,1,6.5,203-2,7
PA,fall,october,10/26/2022,0.02,13,852,203,2,1,10.5,203-3,3
PA,fall,october,10/26/2022,0.02,13,852,203,2,1,10.5,203-4,4
PA,fall,october,10/26/2022,0.02,13,906,204,2,2,6.5,204-1,0
PA,fall,october,10/26/2022,0.02,13,906,204,2,2,6.5,204-2,2
PA,fall,october,10/26/2022,0.02,13,906,204,2,2,10.5,204-3,5
PA,fall,october,10/26/2022,0.02,13,906,204,2,2,10.5,204-4,4
PA,fall,october,10/26/2022,0.02,13,834,301,3,4,6.5,301-1,2
PA,fall,october,10/26/2022,0.02,13,834,301,3,4,6.5,301-2,1
PA,fall,october,10/26/2022,0.02,13,834,301,3,4,10.5,301-3,2
PA,fall,october,10/26/2022,0.02,13,834,301,3,4,10.5,301-4,2
PA,fall,october,10/26/2022,0.02,13,844,302,3,2,6.5,302-1,4
PA,fall,october,10/26/2022,0.02,13,844,302,3,2,6.5,302-2,1
PA,fall,october,10/26/2022,0.02,13,844,302,3,2,10.5,302-3,6
PA,fall,october,10/26/2022,0.02,13,844,302,3,2,10.5,302-4,3
PA,fall,october,10/26/2022,0.02,13,854,303,3,3,6.5,303-1,3
PA,fall,october,10/26/2022,0.02,13,854,303,3,3,6.5,303-2,1
PA,fall,october,10/26/2022,0.02,13,854,303,3,3,10.5,303-3,1
PA,fall,october,10/26/2022,0.02,13,854,303,3,3,10.5,303-4,3
PA,fall,october,10/26/2022,0.02,13,904,304,3,1,6.5,304-1,2
PA,fall,october,10/26/2022,0.02,13,904,304,3,1,6.5,304-2,6
PA,fall,october,10/26/2022,0.02,13,904,304,3,1,10.5,304-3,3
PA,fall,october,10/26/2022,0.02,13,904,304,3,1,10.5,304-4,7
PA,fall,october,10/26/2022,0.02,13,836,401,4,1,6.5,401-1,8
PA,fall,october,10/26/2022,0.02,13,836,401,4,1,6.5,401-2,10
PA,fall,october,10/26/2022,0.02,13,836,401,4,1,10.5,401-3,9
PA,fall,october,10/26/2022,0.02,13,836,401,4,1,10.5,401-4,4
PA,fall,october,10/26/2022,0.02,13,842,402,4,3,6.5,402-1,4
PA,fall,october,10/26/2022,0.02,13,842,402,4,3,6.5,402-2,3
PA,fall,october,10/26/2022,0.02,13,842,402,4,3,10.5,402-3,2
PA,fall,october,10/26/2022,0.02,13,842,402,4,3,10.5,402-4,0
PA,fall,october,10/26/2022,0.02,13,856,403,4,2,6.5,403-1,7
PA,fall,october,10/26/2022,0.02,13,856,403,4,2,6.5,403-2,2
PA,fall,october,10/26/2022,0.02,13,856,403,4,2,10.5,403-3,1
PA,fall,october,10/26/2022,0.02,13,856,403,4,2,10.5,403-4,10
PA,fall,october,10/26/2022,0.02,13,902,404,4,4,6.5,404-1,2
PA,fall,october,10/26/2022,0.02,13,902,404,4,4,6.5,404-2,3
PA,fall,october,10/26/2022,0.02,13,902,404,4,4,10.5,404-3,5
PA,fall,october,10/26/2022,0.02,13,902,404,4,4,10.5,404-4,1
PA,fall,october,10/26/2022,0.02,13,838,501,5,2,6.5,501-1,3
PA,fall,october,10/26/2022,0.02,13,838,501,5,2,6.5,501-2,3
PA,fall,october,10/26/2022,0.02,13,838,501,5,2,10.5,501-3,3
PA,fall,october,10/26/2022,0.02,13,838,501,5,2,10.5,501-4,2
PA,fall,october,10/26/2022,0.02,13,840,502,5,3,6.5,502-1,0
PA,fall,october,10/26/2022,0.02,13,840,502,5,3,6.5,502-2,1
PA,fall,october,10/26/2022,0.02,13,840,502,5,3,10.5,502-3,1
PA,fall,october,10/26/2022,0.02,13,840,502,5,3,10.5,502-4,2
PA,fall,october,10/26/2022,0.02,13,858,503,5,1,6.5,503-1,1
PA,fall,october,10/26/2022,0.02,13,858,503,5,1,6.5,503-2,6
PA,fall,october,10/26/2022,0.02,13,858,503,5,1,10.5,503-3,3
PA,fall,october,10/26/2022,0.02,13,858,503,5,1,10.5,503-4,2
PA,fall,october,10/26/2022,0.02,13,900,504,5,4,6.5,504-1,3
PA,fall,october,10/26/2022,0.02,13,900,504,5,4,6.5,504-2,3
PA,fall,october,10/26/2022,0.02,13,900,504,5,4,10.5,504-3,1
PA,fall,october,10/26/2022,0.02,13,900,504,5,4,10.5,504-4,1
PA,fall,november,11/2/2022,0.1,11.11,1005,101,1,1,6.5,101-1,2
PA,fall,november,11/2/2022,0.1,11.11,1005,101,1,1,6.5,101-2,4
PA,fall,november,11/2/2022,0.1,11.11,1005,101,1,1,10.5,101-3,0
PA,fall,november,11/2/2022,0.1,11.11,1005,101,1,1,10.5,101-4,1
PA,fall,november,11/2/2022,0.1,11.11,1023,102,1,3,6.5,102-1,2
PA,fall,november,11/2/2022,0.1,11.11,1023,102,1,3,6.5,102-2,3
PA,fall,november,11/2/2022,0.1,11.11,1023,102,1,3,10.5,102-3,4
PA,fall,november,11/2/2022,0.1,11.11,1023,102,1,3,10.5,102-4,2
PA,fall,november,11/2/2022,0.1,11.11,1025,103,1,2,6.5,103-1,6
PA,fall,november,11/2/2022,0.1,11.11,1025,103,1,2,6.5,103-2,10
PA,fall,november,11/2/2022,0.1,11.11,1025,103,1,2,10.5,103-3,5
PA,fall,november,11/2/2022,0.1,11.11,1025,103,1,2,10.5,103-4,4
PA,fall,november,11/2/2022,0.1,11.11,1043,104,1,4,6.5,104-1,2
PA,fall,november,11/2/2022,0.1,11.11,1043,104,1,4,6.5,104-2,4
PA,fall,november,11/2/2022,0.1,11.11,1043,104,1,4,10.5,104-3,5
PA,fall,november,11/2/2022,0.1,11.11,1043,104,1,4,10.5,104-4,4
PA,fall,november,11/2/2022,0.1,11.11,1007,201,2,3,6.5,201-1,4
PA,fall,november,11/2/2022,0.1,11.11,1007,201,2,3,6.5,201-2,2
PA,fall,november,11/2/2022,0.1,11.11,1007,201,2,3,10.5,201-3,2
PA,fall,november,11/2/2022,0.1,11.11,1007,201,2,3,10.5,201-4,4
PA,fall,november,11/2/2022,0.1,11.11,1021,202,2,4,6.5,202-1,2
PA,fall,november,11/2/2022,0.1,11.11,1021,202,2,4,6.5,202-2,5
PA,fall,november,11/2/2022,0.1,11.11,1021,202,2,4,10.5,202-3,4
PA,fall,november,11/2/2022,0.1,11.11,1021,202,2,4,10.5,202-4,3
PA,fall,november,11/2/2022,0.1,11.11,1027,203,2,1,6.5,203-1,4
PA,fall,november,11/2/2022,0.1,11.11,1027,203,2,1,6.5,203-2,3
PA,fall,november,11/2/2022,0.1,11.11,1027,203,2,1,10.5,203-3,8
PA,fall,november,11/2/2022,0.1,11.11,1027,203,2,1,10.5,203-4,6
PA,fall,november,11/2/2022,0.1,11.11,1041,204,2,2,6.5,204-1,4
PA,fall,november,11/2/2022,0.1,11.11,1041,204,2,2,6.5,204-2,4
PA,fall,november,11/2/2022,0.1,11.11,1041,204,2,2,10.5,204-3,2
PA,fall,november,11/2/2022,0.1,11.11,1041,204,2,2,10.5,204-4,1
PA,fall,november,11/2/2022,0.1,11.11,1009,301,3,4,6.5,301-1,3
PA,fall,november,11/2/2022,0.1,11.11,1009,301,3,4,6.5,301-2,3
PA,fall,november,11/2/2022,0.1,11.11,1009,301,3,4,10.5,301-3,5
PA,fall,november,11/2/2022,0.1,11.11,1009,301,3,4,10.5,301-4,1
PA,fall,november,11/2/2022,0.1,11.11,1019,302,3,2,6.5,302-1,6
PA,fall,november,11/2/2022,0.1,11.11,1019,302,3,2,6.5,302-2,1
PA,fall,november,11/2/2022,0.1,11.11,1019,302,3,2,10.5,302-3,8
PA,fall,november,11/2/2022,0.1,11.11,1019,302,3,2,10.5,302-4,6
PA,fall,november,11/2/2022,0.1,11.11,1029,303,3,3,6.5,303-1,2
PA,fall,november,11/2/2022,0.1,11.11,1029,303,3,3,6.5,303-2,2
PA,fall,november,11/2/2022,0.1,11.11,1029,303,3,3,10.5,303-3,1
PA,fall,november,11/2/2022,0.1,11.11,1029,303,3,3,10.5,303-4,0
PA,fall,november,11/2/2022,0.1,11.11,1039,304,3,1,6.5,304-1,7
PA,fall,november,11/2/2022,0.1,11.11,1039,304,3,1,6.5,304-2,2
PA,fall,november,11/2/2022,0.1,11.11,1039,304,3,1,10.5,304-3,2
PA,fall,november,11/2/2022,0.1,11.11,1039,304,3,1,10.5,304-4,4
PA,fall,november,11/2/2022,0.1,11.11,1011,401,4,1,6.5,401-1,2
PA,fall,november,11/2/2022,0.1,11.11,1011,401,4,1,6.5,401-2,0
PA,fall,november,11/2/2022,0.1,11.11,1011,401,4,1,10.5,401-3,6
PA,fall,november,11/2/2022,0.1,11.11,1011,401,4,1,10.5,401-4,2
PA,fall,november,11/2/2022,0.1,11.11,1017,402,4,3,6.5,402-1,1
PA,fall,november,11/2/2022,0.1,11.11,1017,402,4,3,6.5,402-2,2
PA,fall,november,11/2/2022,0.1,11.11,1017,402,4,3,10.5,402-3,0
PA,fall,november,11/2/2022,0.1,11.11,1017,402,4,3,10.5,402-4,1
PA,fall,november,11/2/2022,0.1,11.11,1031,403,4,2,6.5,403-1,7
PA,fall,november,11/2/2022,0.1,11.11,1031,403,4,2,6.5,403-2,4
PA,fall,november,11/2/2022,0.1,11.11,1031,403,4,2,10.5,403-3,3
PA,fall,november,11/2/2022,0.1,11.11,1031,403,4,2,10.5,403-4,2
PA,fall,november,11/2/2022,0.1,11.11,1037,404,4,4,6.5,404-1,1
PA,fall,november,11/2/2022,0.1,11.11,1037,404,4,4,6.5,404-2,2
PA,fall,november,11/2/2022,0.1,11.11,1037,404,4,4,10.5,404-3,3
PA,fall,november,11/2/2022,0.1,11.11,1037,404,4,4,10.5,404-4,0
PA,fall,november,11/2/2022,0.1,11.11,1013,501,5,2,6.5,501-1,4
PA,fall,november,11/2/2022,0.1,11.11,1013,501,5,2,6.5,501-2,6
PA,fall,november,11/2/2022,0.1,11.11,1013,501,5,2,10.5,501-3,3
PA,fall,november,11/2/2022,0.1,11.11,1013,501,5,2,10.5,501-4,3
PA,fall,november,11/2/2022,0.1,11.11,1015,502,5,3,6.5,502-1,0
PA,fall,november,11/2/2022,0.1,11.11,1015,502,5,3,6.5,502-2,2
PA,fall,november,11/2/2022,0.1,11.11,1015,502,5,3,10.5,502-3,2
PA,fall,november,11/2/2022,0.1,11.11,1015,502,5,3,10.5,502-4,5
PA,fall,november,11/2/2022,0.1,11.11,1033,503,5,1,6.5,503-1,2
PA,fall,november,11/2/2022,0.1,11.11,1033,503,5,1,6.5,503-2,1
PA,fall,november,11/2/2022,0.1,11.11,1033,503,5,1,10.5,503-3,3
PA,fall,november,11/2/2022,0.1,11.11,1033,503,5,1,10.5,503-4,3
PA,fall,november,11/2/2022,0.1,11.11,1035,504,5,4,6.5,504-1,3
PA,fall,november,11/2/2022,0.1,11.11,1035,504,5,4,6.5,504-2,3
PA,fall,november,11/2/2022,0.1,11.11,1035,504,5,4,10.5,504-3,2
PA,fall,november,11/2/2022,0.1,11.11,1035,504,5,4,10.5,504-4,2
PA,spring,may,5/31/2023,0,18.3,858,101,1,1,6.5,101-1,0
PA,spring,may,5/31/2023,0,18.3,908,101,1,1,6.5,101-2,0
PA,spring,may,5/31/2023,0,18.3,958,101,1,1,10.5,101-3,0
PA,spring,may,5/31/2023,0,18.3,908,101,1,1,10.5,101-4,0
PA,spring,may,5/31/2023,0,18.3,857,102,1,3,6.5,102-1,0
PA,spring,may,5/31/2023,0,18.3,857,102,1,3,6.5,102-2,0
PA,spring,may,5/31/2023,0,18.3,857,102,1,3,10.5,102-3,0
PA,spring,may,5/31/2023,0,18.3,857,102,1,3,10.5,102-4,0
PA,spring,may,5/31/2023,0,18.3,859,103,1,2,6.5,103-1,0
PA,spring,may,5/31/2023,0,18.3,859,103,1,2,6.5,103-2,0
PA,spring,may,5/31/2023,0,18.3,859,103,1,2,10.5,103-3,0
PA,spring,may,5/31/2023,0,18.3,859,103,1,2,10.5,103-4,0
PA,spring,may,5/31/2023,0,18.3,906,104,1,4,6.5,104-1,0
PA,spring,may,5/31/2023,0,18.3,906,104,1,4,6.5,104-2,0
PA,spring,may,5/31/2023,0,18.3,906,104,1,4,10.5,104-3,0
PA,spring,may,5/31/2023,0,18.3,859,104,1,4,10.5,104-4,0
